AttendanceID,EmployeeID,Date,InTime,OutTime,WorkHours,Status,Remarks,ShiftCode
37584,89,05/07/2024,08:15,18:00,9.75,Present,WFH,G1
37585,89,06/07/2024,09:15,18:15,9,Present,WFH,MA
37586,89,07/07/2024,10:45,20:30,9.75,Present,,MA
37587,89,08/07/2024,09:00,18:45,9.75,Present,WFH,NN
37588,89,09/07/2024,08:15,17:45,9.5,Present,Late,NA
37589,89,10/07/2024,08:30,17:30,9,Present,Late,GG
37590,89,11/07/2024,09:30,18:30,9,Present,,MM
37591,89,12/07/2024,08:30,18:00,9.5,Present,Late,MM
37592,89,13/07/2024,10:00,19:30,9.5,Present,WFH,NN
37593,89,14/07/2024,,,0,Absent,Sick,MM
37594,89,15/07/2024,08:15,17:15,9,Present,WFH,NA
37595,89,16/07/2024,,,0,Absent,Sick,G1
37596,89,17/07/2024,09:45,19:00,9.25,Present,,NA
37597,89,18/07/2024,08:15,18:00,9.75,Present,,MA
37598,89,19/07/2024,08:45,18:30,9.75,Present,WFH,G1
37599,89,20/07/2024,09:30,19:15,9.75,Present,WFH,G1
37600,89,21/07/2024,,,0,Absent,Sick,NN
37601,89,22/07/2024,08:00,17:00,9,Present,,MA
37602,89,23/07/2024,08:30,18:15,9.75,Present,Late,NN
37603,89,24/07/2024,09:30,19:15,9.75,Present,Late,MA
37604,89,25/07/2024,09:15,18:15,9,Present,,NA
37605,89,26/07/2024,09:45,18:45,9,Present,,G1
37606,89,27/07/2024,10:00,19:30,9.5,Present,WFH,MM
37607,89,28/07/2024,,,0,Leave,Sick Leave,MA
37608,89,29/07/2024,09:45,19:30,9.75,Present,,G1
37609,89,30/07/2024,08:45,18:30,9.75,Present,Late,NN
37610,89,31/07/2024,10:30,19:30,9,Present,WFH,MA
37611,89,01/08/2024,,,0,Absent,,G2
37612,89,02/08/2024,09:15,18:45,9.5,Present,Late,NN
37613,89,03/08/2024,08:30,18:00,9.5,Present,WFH,MM
37614,89,04/08/2024,08:00,17:00,9,Present,,NN
37615,89,05/08/2024,,,0,Leave,Sick Leave,G1
37616,89,06/08/2024,09:30,19:00,9.5,Present,WFH,MM
37617,89,07/08/2024,10:45,20:30,9.75,Present,Late,G2
37618,89,08/08/2024,09:15,19:00,9.75,Present,,GG
37619,89,09/08/2024,09:45,19:30,9.75,Present,WFH,G1
37620,89,10/08/2024,10:00,19:45,9.75,Present,WFH,NA
37621,89,11/08/2024,,,0,Absent,Sick,NA
37622,89,12/08/2024,08:45,17:45,9,Present,Late,GG
37623,89,13/08/2024,10:00,14:00,4,Half Day,Personal Work,MA
37624,89,14/08/2024,09:15,19:00,9.75,Present,WFH,NA
37625,89,15/08/2024,09:15,19:00,9.75,Present,,GG
37626,89,16/08/2024,08:15,17:45,9.5,Present,WFH,MA
37627,89,17/08/2024,09:15,18:15,9,Present,,MA
37628,89,18/08/2024,10:30,14:30,4,Half Day,Personal Work,MM
37629,89,19/08/2024,09:30,18:30,9,Present,Late,G2
37630,89,20/08/2024,08:15,17:30,9.25,Present,WFH,NN
37631,89,21/08/2024,08:30,18:15,9.75,Present,WFH,MM
37632,89,22/08/2024,,,0,Absent,WeekOff,NN
37633,89,23/08/2024,08:45,18:00,9.25,Present,WFH,NN
37634,89,24/08/2024,,,0,Absent,WeekOff,NN
37635,89,25/08/2024,,,0,Leave,Sick Leave,MM
37636,89,26/08/2024,08:00,17:30,9.5,Present,,MA
37637,89,27/08/2024,10:15,20:00,9.75,Present,Late,G1
37638,89,28/08/2024,09:00,18:30,9.5,Present,,MM
37639,89,29/08/2024,09:30,18:30,9,Present,,G2
37640,89,30/08/2024,09:45,19:15,9.5,Present,,GG
37641,89,31/08/2024,,,0,Leave,Annual Leave,NN
37642,89,01/09/2024,09:45,19:15,9.5,Present,Late,G2
37643,89,02/09/2024,09:45,19:15,9.5,Present,WFH,G2
37644,89,03/09/2024,,,0,Leave,Sick Leave,G1
37645,89,04/09/2024,09:30,19:00,9.5,Present,,G1
37646,89,05/09/2024,10:00,19:15,9.25,Present,WFH,G1
37647,89,06/09/2024,09:45,19:15,9.5,Present,,GG
37648,89,07/09/2024,10:30,19:45,9.25,Present,Late,GG
37649,89,08/09/2024,09:30,19:00,9.5,Present,WFH,G1
37650,89,09/09/2024,08:45,18:30,9.75,Present,Late,NA
37651,89,10/09/2024,08:30,17:30,9,Present,,NN
37652,89,11/09/2024,09:45,19:30,9.75,Present,WFH,MM
37653,89,12/09/2024,08:15,17:30,9.25,Present,Late,G2
37654,89,13/09/2024,09:30,19:15,9.75,Present,,NN
37655,89,14/09/2024,08:00,17:30,9.5,Present,WFH,GG
37656,89,15/09/2024,08:15,17:15,9,Present,WFH,G2
37657,89,16/09/2024,09:45,19:30,9.75,Present,,MA
37658,89,17/09/2024,10:00,19:15,9.25,Present,WFH,G2
37659,89,18/09/2024,,,0,Leave,Annual Leave,NN
37660,89,19/09/2024,09:30,19:00,9.5,Present,WFH,GG
37661,89,20/09/2024,09:00,18:45,9.75,Present,WFH,NA
37662,89,21/09/2024,09:00,18:15,9.25,Present,Late,MM
37663,89,22/09/2024,08:15,17:15,9,Present,,G1
37664,89,23/09/2024,,,0,Absent,WeekOff,G1
37665,89,24/09/2024,,,0,Absent,Sick,MA
37666,89,25/09/2024,09:00,18:30,9.5,Present,Late,NN
37667,89,26/09/2024,10:15,14:15,4,Half Day,Personal Work,G2
37668,89,27/09/2024,,,0,Absent,,G1
37669,89,28/09/2024,09:30,18:30,9,Present,WFH,GG
37670,89,29/09/2024,10:00,19:00,9,Present,,NN
37671,89,30/09/2024,,,0,Leave,Sick Leave,NN
37672,89,01/10/2024,,,0,Leave,Annual Leave,NA
37673,89,02/10/2024,09:00,18:30,9.5,Present,Late,MA
37674,89,03/10/2024,,,0,Leave,Sick Leave,G2
37675,89,04/10/2024,10:00,19:30,9.5,Present,WFH,G2
37676,89,05/10/2024,08:30,18:15,9.75,Present,Late,MM
37677,89,06/10/2024,,,0,Absent,Sick,NA
37678,89,07/10/2024,08:00,17:45,9.75,Present,,GG
37679,89,08/10/2024,10:15,19:15,9,Present,,G1
37680,89,09/10/2024,08:00,17:45,9.75,Present,,G2
37681,89,10/10/2024,09:45,18:45,9,Present,Late,NN
37682,89,11/10/2024,,,0,Absent,,MM
37683,89,12/10/2024,10:45,19:45,9,Present,,G1
37684,89,13/10/2024,09:30,18:45,9.25,Present,WFH,MM
37685,89,14/10/2024,10:00,19:30,9.5,Present,,NA
37686,89,15/10/2024,09:15,18:45,9.5,Present,Late,G2
37687,89,16/10/2024,10:30,19:30,9,Present,Late,G2
37688,89,17/10/2024,09:15,18:15,9,Present,WFH,NA
37689,89,18/10/2024,09:15,18:15,9,Present,Late,NN
37690,89,19/10/2024,10:30,19:45,9.25,Present,Late,MM
37691,89,20/10/2024,08:45,17:45,9,Present,Late,NA
37692,89,21/10/2024,10:00,19:45,9.75,Present,,MA
37693,89,22/10/2024,09:30,18:45,9.25,Present,WFH,G1
37694,89,23/10/2024,09:30,18:30,9,Present,,G1
37695,89,24/10/2024,10:30,20:00,9.5,Present,WFH,MM
37696,89,25/10/2024,10:45,20:00,9.25,Present,,NA
37697,89,26/10/2024,08:00,17:00,9,Present,,G2
37698,89,27/10/2024,08:00,17:15,9.25,Present,,MA
37699,89,28/10/2024,,,0,Absent,WeekOff,GG
37700,89,29/10/2024,08:30,17:45,9.25,Present,,NA
37701,89,30/10/2024,09:15,19:00,9.75,Present,Late,G1
37702,89,31/10/2024,09:30,18:30,9,Present,Late,MA
37703,89,01/11/2024,10:30,20:00,9.5,Present,,MM
37704,89,02/11/2024,08:00,17:15,9.25,Present,WFH,MM
37705,89,03/11/2024,10:30,14:30,4,Half Day,Personal Work,NA
37706,89,04/11/2024,10:30,19:30,9,Present,WFH,MM
37707,89,05/11/2024,08:15,17:30,9.25,Present,Late,G2
37708,89,06/11/2024,,,0,Leave,Annual Leave,GG
37709,89,07/11/2024,09:15,18:15,9,Present,WFH,MM
37710,89,08/11/2024,09:45,19:00,9.25,Present,,G1
37711,89,09/11/2024,09:00,18:15,9.25,Present,,MA
37712,89,10/11/2024,08:45,17:45,9,Present,,GG
37713,89,11/11/2024,09:15,18:15,9,Present,WFH,MM
37714,89,12/11/2024,,,0,Leave,Sick Leave,MA
37715,89,13/11/2024,09:45,19:00,9.25,Present,WFH,NN
37716,89,14/11/2024,09:45,19:00,9.25,Present,,NA
37717,89,15/11/2024,08:30,17:30,9,Present,,GG
37718,89,16/11/2024,,,0,Absent,WeekOff,G1
37719,89,17/11/2024,08:30,18:15,9.75,Present,WFH,G1
37720,89,18/11/2024,,,0,Leave,Sick Leave,MA
37721,89,19/11/2024,10:15,19:45,9.5,Present,Late,G2
37722,89,20/11/2024,,,0,Leave,Annual Leave,MM
37723,89,21/11/2024,08:00,17:15,9.25,Present,,NA
37724,89,22/11/2024,10:00,19:15,9.25,Present,,NN
37725,89,23/11/2024,,,0,Absent,Sick,MM
37726,89,24/11/2024,10:15,19:15,9,Present,Late,MA
37727,89,25/11/2024,08:00,17:30,9.5,Present,WFH,MA
37728,89,26/11/2024,09:15,19:00,9.75,Present,,MM
37729,89,27/11/2024,09:15,18:15,9,Present,WFH,MA
37730,89,28/11/2024,,,0,Absent,WeekOff,GG
37731,89,29/11/2024,,,0,Absent,Sick,G2
37732,89,30/11/2024,,,0,Absent,Sick,NN
37733,89,01/12/2024,08:15,18:00,9.75,Present,,NN
37734,89,02/12/2024,09:30,19:00,9.5,Present,WFH,G2
37735,89,03/12/2024,09:30,18:30,9,Present,Late,G2
37736,89,04/12/2024,,,0,Leave,Sick Leave,MM
37737,89,05/12/2024,10:00,19:30,9.5,Present,,NN
37738,89,06/12/2024,08:30,17:30,9,Present,Late,MM
37739,89,07/12/2024,08:00,17:30,9.5,Present,,NN
37740,89,08/12/2024,10:45,20:00,9.25,Present,WFH,G2
37741,89,09/12/2024,,,0,Leave,Sick Leave,NN
37742,89,10/12/2024,10:30,20:15,9.75,Present,Late,NA
37743,89,11/12/2024,08:30,17:30,9,Present,,G2
37744,89,12/12/2024,,,0,Leave,Annual Leave,GG
37745,89,13/12/2024,11:15,15:15,4,Half Day,Late,G2
37746,89,14/12/2024,10:00,19:15,9.25,Present,WFH,MA
37747,89,15/12/2024,10:15,19:15,9,Present,Late,NN
37748,89,16/12/2024,09:45,19:00,9.25,Present,,G1
37749,89,17/12/2024,09:00,18:30,9.5,Present,WFH,G2
37750,89,18/12/2024,08:45,18:15,9.5,Present,,MA
37751,89,19/12/2024,09:00,18:45,9.75,Present,WFH,MM
37752,89,20/12/2024,10:30,20:15,9.75,Present,WFH,GG
37753,89,21/12/2024,08:00,17:00,9,Present,Late,NN
37754,89,22/12/2024,10:15,19:15,9,Present,WFH,NA
37755,89,23/12/2024,,,0,Absent,Sick,NA
37756,89,24/12/2024,,,0,Absent,WeekOff,G2
37757,89,25/12/2024,09:15,18:15,9,Present,Late,G1
37758,89,26/12/2024,09:15,19:00,9.75,Present,Late,G1
37759,89,27/12/2024,08:15,17:45,9.5,Present,WFH,MA
37760,89,28/12/2024,09:15,18:45,9.5,Present,Late,MM
37761,89,29/12/2024,10:45,19:45,9,Present,Late,GG
37762,89,30/12/2024,08:45,18:30,9.75,Present,,NN
37763,89,31/12/2024,08:30,18:00,9.5,Present,WFH,G1
37764,89,01/01/2025,10:30,19:30,9,Present,,G2
37765,89,02/01/2025,09:45,19:15,9.5,Present,,MM
37766,89,03/01/2025,08:15,18:00,9.75,Present,Late,G2
37767,89,04/01/2025,09:45,19:30,9.75,Present,WFH,MM
37768,89,05/01/2025,10:00,19:00,9,Present,WFH,NN
37769,89,06/01/2025,10:00,19:00,9,Present,WFH,MM
37770,89,07/01/2025,09:45,19:15,9.5,Present,,MA
37771,89,08/01/2025,09:15,18:30,9.25,Present,,NA
37772,89,09/01/2025,,,0,Absent,WeekOff,MA
37773,89,10/01/2025,,,0,Absent,WeekOff,G1
37774,89,11/01/2025,09:30,19:15,9.75,Present,WFH,G2
37775,89,12/01/2025,10:15,19:30,9.25,Present,Late,MA
37776,89,13/01/2025,10:45,20:00,9.25,Present,WFH,NN
37777,89,14/01/2025,09:00,18:45,9.75,Present,Late,G2
37778,89,15/01/2025,08:45,17:45,9,Present,,G1
37779,89,16/01/2025,,,0,Leave,Sick Leave,MA
37780,89,17/01/2025,10:45,20:15,9.5,Present,WFH,NN
37781,89,18/01/2025,09:30,13:30,4,Half Day,Late,MM
37782,89,19/01/2025,08:45,18:15,9.5,Present,WFH,MA
37783,89,20/01/2025,09:00,18:45,9.75,Present,,GG
37784,89,21/01/2025,09:15,19:00,9.75,Present,,MA
37785,89,22/01/2025,,,0,Absent,,NN
37786,89,23/01/2025,09:30,18:30,9,Present,WFH,MA
37787,89,24/01/2025,10:45,19:45,9,Present,Late,GG
37788,89,25/01/2025,09:45,19:30,9.75,Present,,GG
37789,89,26/01/2025,09:30,18:30,9,Present,WFH,GG
37790,89,27/01/2025,,,0,Absent,,G2
37791,89,28/01/2025,10:15,19:30,9.25,Present,WFH,NN
37792,89,29/01/2025,08:30,17:30,9,Present,,G1
37793,89,30/01/2025,10:00,19:15,9.25,Present,WFH,GG
37794,89,31/01/2025,,,0,Absent,WeekOff,GG
37795,89,01/02/2025,10:45,20:15,9.5,Present,WFH,G1
37796,89,02/02/2025,,,0,Absent,,MM
37797,89,03/02/2025,10:00,19:45,9.75,Present,WFH,MA
37798,89,04/02/2025,09:00,18:00,9,Present,,G2
37799,89,05/02/2025,09:30,18:30,9,Present,WFH,G2
37800,89,06/02/2025,,,0,Absent,WeekOff,G1
37801,89,07/02/2025,09:00,18:30,9.5,Present,WFH,MA
37802,89,08/02/2025,09:00,18:00,9,Present,WFH,NA
37803,89,09/02/2025,09:45,18:45,9,Present,Late,MM
37804,89,10/02/2025,09:15,18:30,9.25,Present,WFH,G1
37805,89,11/02/2025,10:15,19:45,9.5,Present,WFH,NA
37806,89,12/02/2025,10:15,20:00,9.75,Present,WFH,NA
37807,89,13/02/2025,10:15,19:30,9.25,Present,WFH,GG
37808,89,14/02/2025,,,0,Leave,Sick Leave,G2
37809,89,15/02/2025,,,0,Leave,Annual Leave,NA
37810,89,16/02/2025,10:30,19:45,9.25,Present,,GG
37811,89,17/02/2025,09:45,18:45,9,Present,,G1
37812,89,18/02/2025,09:00,18:00,9,Present,,GG
37813,89,19/02/2025,,,0,Absent,,NN
37814,89,20/02/2025,09:15,18:45,9.5,Present,Late,NA
37815,89,21/02/2025,08:30,18:00,9.5,Present,Late,G2
37816,89,22/02/2025,08:45,18:00,9.25,Present,WFH,G2
37817,89,23/02/2025,,,0,Absent,,NA
37818,89,24/02/2025,09:15,18:45,9.5,Present,Late,NN
37819,89,25/02/2025,,,0,Leave,Annual Leave,G1
37820,89,26/02/2025,10:00,14:00,4,Half Day,Late,NA
37821,89,27/02/2025,09:15,18:30,9.25,Present,WFH,MM
37822,89,28/02/2025,10:15,19:30,9.25,Present,WFH,G2
37823,89,01/03/2025,08:45,18:00,9.25,Present,WFH,GG
37824,89,02/03/2025,10:15,19:30,9.25,Present,,NA
37825,89,03/03/2025,,,0,Leave,Annual Leave,MA
37826,89,04/03/2025,,,0,Absent,Sick,MA
37827,89,05/03/2025,10:45,20:00,9.25,Present,WFH,G2
37828,89,06/03/2025,,,0,Absent,WeekOff,G1
37829,89,07/03/2025,08:00,17:00,9,Present,WFH,G2
37830,89,08/03/2025,09:45,19:15,9.5,Present,Late,G2
37831,89,09/03/2025,10:45,20:30,9.75,Present,WFH,GG
37832,89,10/03/2025,08:00,17:30,9.5,Present,WFH,NN
37833,89,11/03/2025,10:00,19:00,9,Present,,NA
37834,89,12/03/2025,08:45,18:15,9.5,Present,,NN
37835,89,13/03/2025,09:00,13:00,4,Half Day,Personal Work,GG
37836,89,14/03/2025,09:30,18:30,9,Present,,MA
37837,89,15/03/2025,11:30,15:30,4,Half Day,Personal Work,NA
37838,89,16/03/2025,09:00,18:00,9,Present,,GG
37839,89,17/03/2025,09:15,18:30,9.25,Present,Late,GG
37840,89,18/03/2025,08:45,18:30,9.75,Present,,NA
37841,89,19/03/2025,09:00,18:00,9,Present,,G2
37842,89,20/03/2025,,,0,Leave,Sick Leave,MM
37843,89,21/03/2025,,,0,Absent,,MA
37844,89,22/03/2025,08:00,17:15,9.25,Present,Late,NN
37845,89,23/03/2025,08:30,18:15,9.75,Present,Late,GG
37846,89,24/03/2025,08:15,18:00,9.75,Present,,GG
37847,89,25/03/2025,10:30,19:45,9.25,Present,Late,GG
37848,89,26/03/2025,10:30,19:45,9.25,Present,,G2
37849,89,27/03/2025,10:30,19:30,9,Present,,MA
37850,89,28/03/2025,10:00,19:30,9.5,Present,Late,G1
37851,89,29/03/2025,08:00,17:15,9.25,Present,,G2
37852,89,30/03/2025,10:00,14:00,4,Half Day,Personal Work,NN
37853,89,31/03/2025,,,0,Leave,Annual Leave,NA
37854,89,01/04/2025,,,0,Leave,Sick Leave,NA
37855,89,02/04/2025,10:00,19:00,9,Present,,NA
37856,89,03/04/2025,08:15,17:15,9,Present,Late,NA
37857,89,04/04/2025,,,0,Leave,Annual Leave,MM
37858,89,05/04/2025,09:15,18:30,9.25,Present,WFH,G2
37859,89,06/04/2025,10:30,19:45,9.25,Present,WFH,G2
37860,89,07/04/2025,09:30,19:15,9.75,Present,,NN
37861,89,08/04/2025,,,0,Leave,Annual Leave,G2
37862,89,09/04/2025,,,0,Absent,,MM
37863,89,10/04/2025,09:00,18:30,9.5,Present,WFH,NN
37864,89,11/04/2025,10:15,20:00,9.75,Present,Late,MA
37865,89,12/04/2025,08:30,18:00,9.5,Present,WFH,MM
37866,89,13/04/2025,09:30,18:45,9.25,Present,,NA
37867,89,14/04/2025,,,0,Absent,WeekOff,G2
37868,89,15/04/2025,08:45,18:30,9.75,Present,Late,NN
37869,89,16/04/2025,10:00,19:00,9,Present,Late,G1
37870,89,17/04/2025,09:15,18:45,9.5,Present,WFH,MM
37871,89,18/04/2025,09:15,18:45,9.5,Present,,MM
37872,89,19/04/2025,10:30,19:30,9,Present,WFH,MM
37873,89,20/04/2025,10:15,19:45,9.5,Present,WFH,NN
37874,89,21/04/2025,08:15,17:15,9,Present,,G1
37875,89,22/04/2025,09:30,19:00,9.5,Present,,MA
37876,89,23/04/2025,09:00,18:30,9.5,Present,,GG
37877,89,24/04/2025,08:45,18:30,9.75,Present,WFH,MM
37878,89,25/04/2025,10:15,19:30,9.25,Present,WFH,NN
37879,89,26/04/2025,10:30,20:15,9.75,Present,,NN
37880,89,27/04/2025,10:30,19:30,9,Present,WFH,G2
37881,89,28/04/2025,09:45,18:45,9,Present,Late,NA
37882,89,29/04/2025,09:00,18:15,9.25,Present,WFH,G2
37883,89,30/04/2025,10:45,20:15,9.5,Present,WFH,NA
37884,89,01/05/2025,09:30,19:15,9.75,Present,Late,MA
37885,89,02/05/2025,08:30,18:15,9.75,Present,Late,G1
37886,89,03/05/2025,10:00,19:45,9.75,Present,,GG
37887,89,04/05/2025,,,0,Absent,Sick,G2
37888,89,05/05/2025,09:15,18:15,9,Present,,MA
37889,89,06/05/2025,,,0,Leave,Annual Leave,NN
37890,89,07/05/2025,,,0,Leave,Sick Leave,NA
37891,89,08/05/2025,09:45,19:00,9.25,Present,WFH,G1
37892,89,09/05/2025,10:00,19:15,9.25,Present,,NA
37893,89,10/05/2025,08:00,17:15,9.25,Present,,NA
37894,89,11/05/2025,09:15,18:30,9.25,Present,WFH,GG
37895,89,12/05/2025,,,0,Leave,Annual Leave,NN
37896,89,13/05/2025,08:00,17:45,9.75,Present,WFH,G1
37897,89,14/05/2025,,,0,Absent,,G2
37898,89,15/05/2025,08:45,17:45,9,Present,Late,GG
37899,89,16/05/2025,08:30,17:30,9,Present,WFH,MA
37900,89,17/05/2025,08:00,17:00,9,Present,Late,MM
37901,89,18/05/2025,09:15,19:00,9.75,Present,Late,NA
37902,89,19/05/2025,10:45,19:45,9,Present,,G2
37903,89,20/05/2025,09:00,18:15,9.25,Present,Late,G1
37904,89,21/05/2025,08:30,18:00,9.5,Present,WFH,MM
37905,89,22/05/2025,10:30,14:30,4,Half Day,Late,G1
37906,89,23/05/2025,10:30,19:30,9,Present,,NA
37907,89,24/05/2025,09:15,18:15,9,Present,Late,MA
37908,89,25/05/2025,,,0,Leave,Annual Leave,MM
37909,89,26/05/2025,09:45,18:45,9,Present,,GG
37910,89,27/05/2025,08:15,17:15,9,Present,WFH,NA
37911,89,28/05/2025,10:15,20:00,9.75,Present,,MA
37912,89,29/05/2025,,,0,Leave,Sick Leave,MA
37913,89,30/05/2025,09:00,18:45,9.75,Present,WFH,MM
37914,89,31/05/2025,08:00,17:30,9.5,Present,Late,G1
37915,90,01/04/2024,08:00,17:00,9,Present,WFH,NN
37916,90,02/04/2024,08:00,17:00,9,Present,Late,MA
37917,90,03/04/2024,08:45,18:00,9.25,Present,WFH,MA
37918,90,04/04/2024,10:15,19:15,9,Present,Late,NA
37919,90,05/04/2024,09:45,19:30,9.75,Present,Late,G1
37920,90,06/04/2024,09:30,19:15,9.75,Present,Late,G1
37921,90,07/04/2024,11:00,15:00,4,Half Day,Personal Work,G1
37922,90,08/04/2024,09:45,18:45,9,Present,,MA
37923,90,09/04/2024,10:45,20:30,9.75,Present,,NN
37924,90,10/04/2024,10:15,19:30,9.25,Present,,MM
37925,90,11/04/2024,10:00,19:15,9.25,Present,Late,G2
37926,90,12/04/2024,08:00,17:30,9.5,Present,WFH,NA
37927,90,13/04/2024,,,0,Leave,Sick Leave,G2
37928,90,14/04/2024,09:45,19:30,9.75,Present,,G2
37929,90,15/04/2024,10:15,19:30,9.25,Present,Late,NN
37930,90,16/04/2024,08:00,17:00,9,Present,,NA
37931,90,17/04/2024,,,0,Leave,Sick Leave,G1
37932,90,18/04/2024,,,0,Leave,Sick Leave,GG
37933,90,19/04/2024,10:30,20:15,9.75,Present,Late,GG
37934,90,20/04/2024,10:15,19:45,9.5,Present,,G1
37935,90,21/04/2024,09:00,18:30,9.5,Present,Late,G1
37936,90,22/04/2024,10:30,20:15,9.75,Present,Late,GG
37937,90,23/04/2024,,,0,Absent,WeekOff,G1
37938,90,24/04/2024,09:00,18:30,9.5,Present,Late,MA
37939,90,25/04/2024,,,0,Leave,Sick Leave,NN
37940,90,26/04/2024,,,0,Absent,,G1
37941,90,27/04/2024,,,0,Leave,Annual Leave,MA
37942,90,28/04/2024,10:30,20:00,9.5,Present,WFH,NA
37943,90,29/04/2024,,,0,Absent,WeekOff,MM
37944,90,30/04/2024,,,0,Absent,WeekOff,NA
37945,90,01/05/2024,,,0,Absent,WeekOff,GG
37946,90,02/05/2024,,,0,Absent,,NA
37947,90,03/05/2024,09:45,19:00,9.25,Present,Late,NN
37948,90,04/05/2024,10:30,19:30,9,Present,Late,NA
37949,90,05/05/2024,10:15,19:15,9,Present,,NN
37950,90,06/05/2024,10:45,20:00,9.25,Present,,NA
37951,90,07/05/2024,09:45,18:45,9,Present,WFH,NN
37952,90,08/05/2024,09:45,19:15,9.5,Present,,NA
37953,90,09/05/2024,,,0,Absent,WeekOff,G2
37954,90,10/05/2024,10:15,19:15,9,Present,Late,GG
37955,90,11/05/2024,09:30,18:30,9,Present,WFH,MM
37956,90,12/05/2024,,,0,Absent,WeekOff,G1
37957,90,13/05/2024,,,0,Absent,WeekOff,NN
37958,90,14/05/2024,10:30,19:30,9,Present,Late,GG
37959,90,15/05/2024,08:30,17:45,9.25,Present,,G2
37960,90,16/05/2024,09:45,19:00,9.25,Present,WFH,GG
37961,90,17/05/2024,09:15,19:00,9.75,Present,WFH,MM
37962,90,18/05/2024,09:00,18:15,9.25,Present,Late,G2
37963,90,19/05/2024,09:00,18:30,9.5,Present,WFH,MM
37964,90,20/05/2024,10:30,20:00,9.5,Present,,NA
37965,90,21/05/2024,,,0,Absent,,G2
37966,90,22/05/2024,,,0,Leave,Sick Leave,MA
37967,90,23/05/2024,10:45,19:45,9,Present,,NA
37968,90,24/05/2024,09:30,18:45,9.25,Present,,G2
37969,90,25/05/2024,10:00,19:30,9.5,Present,Late,G2
37970,90,26/05/2024,08:45,18:15,9.5,Present,WFH,NA
37971,90,27/05/2024,08:00,17:45,9.75,Present,WFH,NA
37972,90,28/05/2024,,,0,Absent,WeekOff,G1
37973,90,29/05/2024,,,0,Leave,Sick Leave,MM
37974,90,30/05/2024,10:00,19:00,9,Present,WFH,MM
37975,90,31/05/2024,10:45,20:00,9.25,Present,Late,MM
37976,90,01/06/2024,08:15,17:45,9.5,Present,,GG
37977,90,02/06/2024,09:00,18:30,9.5,Present,WFH,G1
37978,90,03/06/2024,08:45,18:30,9.75,Present,Late,MA
37979,90,04/06/2024,,,0,Leave,Sick Leave,NA
37980,90,05/06/2024,08:00,17:00,9,Present,Late,G1
37981,90,06/06/2024,08:00,17:30,9.5,Present,Late,MM
37982,90,07/06/2024,08:15,17:30,9.25,Present,,MM
37983,90,08/06/2024,,,0,Absent,WeekOff,G1
37984,90,09/06/2024,09:00,18:00,9,Present,,G2
37985,90,10/06/2024,10:45,20:00,9.25,Present,WFH,G1
37986,90,11/06/2024,,,0,Leave,Sick Leave,NA
37987,90,12/06/2024,,,0,Leave,Sick Leave,NN
37988,90,13/06/2024,08:45,18:15,9.5,Present,Late,MM
37989,90,14/06/2024,,,0,Leave,Sick Leave,MA
37990,90,15/06/2024,10:45,20:15,9.5,Present,,G1
37991,90,16/06/2024,10:45,20:15,9.5,Present,,G2
37992,90,17/06/2024,,,0,Absent,Sick,GG
37993,90,18/06/2024,10:15,20:00,9.75,Present,Late,G2
37994,90,19/06/2024,09:30,18:30,9,Present,,GG
37995,90,20/06/2024,08:00,17:45,9.75,Present,Late,NA
37996,90,21/06/2024,09:00,18:15,9.25,Present,WFH,G2
37997,90,22/06/2024,08:45,18:30,9.75,Present,WFH,MM
37998,90,23/06/2024,10:45,20:30,9.75,Present,Late,G1
37999,90,24/06/2024,,,0,Absent,WeekOff,MA
38000,90,25/06/2024,09:15,18:45,9.5,Present,Late,NA
38001,90,26/06/2024,08:45,18:15,9.5,Present,WFH,NN
38002,90,27/06/2024,,,0,Leave,Annual Leave,NN
38003,90,28/06/2024,,,0,Absent,Sick,MA
38004,90,29/06/2024,08:15,18:00,9.75,Present,,GG
38005,90,30/06/2024,09:45,19:30,9.75,Present,WFH,NN
38006,90,01/07/2024,,,0,Absent,,MA
38007,90,02/07/2024,09:30,18:45,9.25,Present,Late,G2
38008,90,03/07/2024,10:15,19:15,9,Present,Late,MA
38009,90,04/07/2024,10:45,20:30,9.75,Present,,GG
38010,90,05/07/2024,08:00,17:00,9,Present,WFH,G1
38011,90,06/07/2024,08:00,17:30,9.5,Present,,NA
38012,90,07/07/2024,08:45,18:15,9.5,Present,Late,MA
38013,90,08/07/2024,10:45,20:00,9.25,Present,,G1
38014,90,09/07/2024,09:00,18:45,9.75,Present,WFH,G2
38015,90,10/07/2024,08:00,17:00,9,Present,Late,G2
38016,90,11/07/2024,08:15,17:45,9.5,Present,WFH,G2
38017,90,12/07/2024,10:00,19:00,9,Present,WFH,NA
38018,90,13/07/2024,08:15,17:15,9,Present,,GG
38019,90,14/07/2024,,,0,Leave,Annual Leave,G1
38020,90,15/07/2024,09:00,18:15,9.25,Present,,NN
38021,90,16/07/2024,10:00,19:30,9.5,Present,Late,NA
38022,90,17/07/2024,08:15,17:45,9.5,Present,WFH,G2
38023,90,18/07/2024,08:00,17:45,9.75,Present,Late,NA
38024,90,19/07/2024,10:30,20:00,9.5,Present,WFH,GG
38025,90,20/07/2024,09:30,19:15,9.75,Present,Late,NN
38026,90,21/07/2024,,,0,Absent,Sick,GG
38027,90,22/07/2024,,,0,Leave,Sick Leave,G1
38028,90,23/07/2024,10:30,20:15,9.75,Present,WFH,MA
